,station,latitude,longitude,Mean,Std,V0,V1,V2
8459,USW00024156,42.9203,-112.5711,15.882967033,13.2316028611,39.4244346979,67.0833234748,3.64034159461
8460,CA007020800,45.58,-71.57,10.6997245179,12.120864007,122.101325815,7.38411891852,-3.43896110062
8461,USC00103448,44.1011,-115.9694,15.2345679012,14.0277546211,43.2764663704,12.4836503686,1.21229212983
8462,MX000003012,24.77,-111.12,31.7307692308,5.45803555829,-298.180941885,34.2511813341,0.502315046677
8463,USC00290903,35.3167,-106.55,21.5332417582,9.13234015703,-90.2212783319,32.7582980797,-7.68507272192
8464,USC00045449,41.2514,-122.1383,16.9206043956,10.1105340925,-4.04540139124,8.1574635847,10.2315728552
8465,USC00237862,39.3903,-94.5553,15.9337142857,12.374039896,18.5141948555,31.8100499754,2.84758011668
8466,TU000017170,38.45,43.32,15.2406593407,10.6501661548,35.3093095827,19.2416492006,36.4518080834
8467,USC00221094,31.5447,-90.4581,24.491160221,7.61131603621,-157.099528409,20.7641627621,7.04413435535
8468,CA004019070,51.18,-102.52,19.9808411215,8.99367156752,26.6380840017,-18.5168478292,-0.545368775216
8469,USC00250930,41.5536,-96.1406,16.3587912088,12.4960633217,21.1434224771,49.2032920268,5.06662343506
8470,RSM00029274,58.083,93.0,1.67914438503,16.2004074457,161.316147963,4.38207579029,-34.4731518763
8471,CA005022245,49.05,-97.8,10.2596153846,14.8021490445,144.352155927,43.8190536457,-61.4747134827
8472,USC00505519,56.3831,-134.6497,8.52417582418,6.43208544889,123.608683037,-103.331625215,-4.90815587985
8473,USC00256135,42.0678,-97.9675,16.9142857143,13.0691699244,16.3683783819,56.6437237608,4.68850682121
8474,USC00358034,45.4167,-122.75,16.525,7.29802199229,4.1810991219,-40.0086226066,-6.25194172235
8475,USC00322304,48.0475,-100.31,13.4752747253,13.7383434579,82.2422462204,46.4746216692,-17.9783145882
8476,MX000020014,18.02,-96.28,30.5045045045,4.41341227823,-278.383935477,-29.5851697196,-26.305050734
8477,USC00014502,32.9069,-85.4336,23.9585164835,8.48080631905,-141.989175019,30.5365552744,-9.18521456691
8478,USC00037488,34.8992,-94.1942,21.796969697,9.77846437192,-95.067045993,33.8582740942,32.2115423963
8479,USC00117345,39.0061,-87.7769,19.1424501425,10.647509171,-41.7606495827,32.4310539383,0.398132251491
8480,USC00022807,32.7819,-111.5186,29.9631868132,8.47733673956,-242.353757385,86.436466646,-0.140142985337
8481,USC00401480,36.2456,-85.945,22.1063186813,9.78526806292,-102.322855487,33.450479034,3.83152667015
8482,TH000048330,18.167,100.167,33.5019553073,2.45298167172,-359.150667155,-33.5798505902,-20.7891707562
8483,USS0007M32S,37.7167,-107.5167,7.63669467787,7.10077308683,132.515701111,-120.203203302,-3.39959724819
8484,USC00270090,43.1667,-72.4167,13.1418732782,10.6208464286,68.080120649,-5.89307413854,12.3808783263
8485,RSM00024656,63.517,129.483,-1.15789473684,20.6964608159,331.247779611,-3.81838657436,12.3783582496
8486,USR0000LKIS,31.495,-93.1981,26.1098901099,7.99864418381,-184.627194287,34.6598868509,4.72530677879
8487,CA006142803,43.68,-80.72,10.9917127072,11.1086392066,109.191493552,-8.31467696175,-19.6481280094
8488,USC00422418,39.95,-111.95,17.5513888889,10.7426589024,-9.9061021922,29.5609405182,-19.7049351481
8489,CA001096458,54.07,-122.82,8.76098901099,11.1027550838,148.007537902,-24.9970744805,-24.7713503408
8490,USC00264935,41.9953,-117.72,15.1296703297,10.9230374002,34.7138799493,17.4395958263,4.16430461788
8491,USC00130793,40.7667,-91.7667,16.2049450549,11.1335661056,14.3983418421,18.3019885475,1.53522264003
8492,USC00025412,34.1142,-109.8589,17.5531680441,8.69081143865,-24.5831100144,-7.76806906569,17.4914335382
8493,MX000002032,30.55,-115.93,22.293956044,3.24695406856,-149.504682429,-75.9610277734,4.02878759216
8494,USC00355424,42.2961,-122.87,18.6550964187,9.27828384786,-42.522661957,4.24225671715,8.134364039
8495,USC00120784,39.1742,-86.5214,18.6203856749,12.0173461803,-21.6466883979,53.7442732092,6.35543925404
8496,USS0021C17S,46.9,-121.4833,7.76428571429,9.14319474823,146.041345223,-83.0342033673,-17.8710289495
8497,USW00014745,43.1953,-71.5011,13.8260989011,11.3137524576,62.2618007775,15.7685028547,1.03490275431
8498,USC00240466,46.3108,-109.3719,14.4290858726,11.7889197001,49.2932786569,14.5181639598,-12.6437011026
8499,USC00290200,32.8667,-105.9333,7.08928571429,3.11990605235,-5.25674347174,-3.79959710242,-1.35947294501
8500,USC00121747,39.1661,-85.9228,17.492032967,10.9818490226,-9.89465568278,23.08069198,-0.73165413065
8501,USC00093899,33.5667,-83.2167,23.382967033,8.63891247665,-130.128438809,29.1471212716,3.69939097035
8502,USC00044278,35.6514,-117.8214,26.3568561873,9.06070449999,-150.615501317,48.6533103687,-27.8183574676
8503,USC00214106,47.2256,-97.1919,11.0850828729,14.1863134812,126.724319293,41.1444801537,-0.179743540009
8504,USC00454178,48.5667,-118.1333,17.2082644628,13.1258367391,11.004725095,68.7922268486,-44.993629263
8505,USC00411412,35.9092,-100.3883,23.9728531856,9.9289182782,-131.621741876,49.6772828408,2.25125528253
8506,USW00092811,25.8064,-80.1336,27.468956044,3.4915987094,-234.456278053,-23.2753031064,9.09893027847
8507,USC00360763,40.2636,-77.3639,15.7101648352,10.3614925828,20.955850211,9.54168899979,11.3737089255
8508,USC00113257,42.3,-89.6167,13.9428571429,12.6523975303,68.9207450345,40.8724965425,-0.0257308745964
8509,USR0000IDER,43.1744,-115.1517,13.3942307692,11.235994687,68.8606090519,9.09369023057,17.6739965935
8510,RSM00022438,65.2,36.817,-2.0,0.0,0.458155057298,0.335032667689,-0.142063284931
8511,USC00316341,35.5158,-83.3056,20.7320224719,8.15681884453,-81.4247501565,4.76426517717,-2.79012005333
8512,USC00335752,40.45,-84.3667,18.1527472527,11.3884131463,-16.7158460276,44.0031157178,10.6596140852
8513,USW00023050,35.0419,-106.6156,21.2936639118,10.083873527,-76.2559333452,53.8989542986,-0.648340007433
8514,USC00441570,38.8833,-77.4333,19.222875817,8.57346946445,-18.3883803891,2.33247150951,21.6461606016
8515,USC00011084,31.0583,-87.055,15.05,4.51303667169,-4.9780098995,-3.73566835266,1.43664548287
8516,USC00251130,41.9375,-99.8628,17.9804407713,10.6453770576,-25.9180920305,12.4081804568,25.1704158341
8517,USC00238571,36.9753,-91.0186,20.8176638177,10.5337377511,-63.4701667938,37.3841109519,23.0494321023
8518,USC00366098,41.3528,-76.5867,15.9576923077,10.6343638068,18.4814934139,17.7597501482,-21.1505453409
8519,USC00203769,43.5908,-86.1056,14.0705555556,11.2400607809,57.9925382539,19.286272964,2.5126957991
8520,CA004086000,52.08,-101.87,6.55357142857,15.4570661459,214.001989002,30.1211683652,-25.4137806131
8521,ASN00032025,-17.5249,146.0345,27.064265928,2.80289177466,-262.666357787,-113.745266587,1.48193342547
8522,CA003020690,50.88,-110.18,16.1451162791,12.0818742524,46.7331381911,-8.59668588141,-40.8638569169
8523,CA007021840,45.15,-71.8,12.1831491713,11.882945113,91.0381111999,1.66916683211,33.1964865935
8524,USC00427655,40.7364,-111.8172,18.1140449438,10.0036860868,-26.2484442809,17.1543304746,10.024221868
8525,USC00045890,35.4703,-115.5436,21.1101694915,9.45238489468,-82.6584946484,29.8757791032,-22.062237005
8526,USC00048560,37.9994,-121.3178,22.8642458101,9.31573162538,-114.081027674,42.9735274057,-8.37393020716
8527,USC00117487,37.4747,-88.4122,18.1351648352,9.94827417388,-27.2649193313,16.1921172026,-10.6663635181
8528,USW00012850,24.5833,-81.6833,27.7714285714,0.5749889085,-10.5555444399,-7.83090636119,3.6028664717
8529,USC00300343,42.9203,-77.7558,15.0835164835,11.0400570724,36.2204645024,18.6785853841,8.54718078279
8530,USC00450184,46.1333,-117.1333,20.8884146341,8.92121272647,-54.606130978,27.5192654523,-22.6247952005
8531,USC00478827,43.5594,-90.8761,14.3730769231,12.2975200924,57.453330303,33.5769782209,-10.6603135049
8532,USC00047024,35.6667,-121.2833,14.2298050139,1.9451468687,-16.8210842984,-155.315151766,4.76747165489
8533,RSM00028224,58.017,56.3,6.21675824176,12.1152215328,202.181125064,-25.1578029234,-19.8271876575
8534,USW00004110,42.7267,-114.4564,15.8944117647,11.4293558285,19.4986708612,31.5942901109,-34.5751670706
8535,ASN00010614,-32.9342,117.1797,23.1758241758,7.37548419955,-220.066996033,-210.375793926,-11.0439260265
8536,USC00324626,47.3167,-97.0167,5.97072072072,17.1056731126,121.216100584,71.9913828396,-6.1587938476
8537,USS0011R05S,34.7167,-111.4167,14.8396694215,8.33847809679,23.7080189716,-30.2785410887,13.163443623
8538,USC00415018,31.0717,-98.1847,26.7006006006,8.52452738906,-166.893954551,34.3091269503,16.5700068973
8539,USW00024139,46.6383,-113.1761,12.6362637363,11.7804715151,83.634268284,12.7275123425,3.28601643694
8540,USC00205601,41.75,-84.2167,16.9521978022,13.2228498784,19.2667323323,67.6964631137,16.3340816326
8541,USW00094871,42.1244,-86.4267,16.0030487805,11.2795731831,28.4399510534,12.8635019407,21.7839249316
8542,USC00473332,46.4858,-90.4372,11.8293956044,13.6252649402,112.946858376,41.9380997425,-9.50212627995
8543,USW00012921,29.5442,-98.4839,27.3950549451,7.71983514509,-207.198320876,42.7132675392,18.0263136983
8544,USC00319476,35.6939,-77.9456,22.4533149171,8.08887801706,-118.936036146,5.62303825892,5.79995808296
8545,USC00106424,46.2325,-116.243,12.9270175439,10.604431706,42.8332276388,6.12417872201,-7.66120132134
8546,USC00216565,44.0139,-96.3258,9.29549839228,14.116086659,118.178007891,39.715142154,50.011892986
8547,USC00429165,40.7908,-111.4078,13.9507042254,11.09985247,52.9706971619,15.9676477478,-7.74489523721
8548,USC00434189,44.9381,-72.5022,8.61859756098,11.6368208396,133.420827594,-7.06310877079,-13.7848609976
8549,ASN00009998,-34.9469,116.7222,20.6801204819,4.78602030365,-118.159392625,-145.410621299,-71.6180056827
8550,CA006052268,46.42,-82.65,9.9173553719,12.6757638053,141.466401731,13.358114207,-0.233726091499
8551,USC00117375,42.2833,-89.0833,16.0686813187,11.410606085,20.7609486659,30.0434223762,1.97614119292
8552,CA001103333,49.3,-122.58,11.4629120879,7.59680190686,76.0377205765,-69.6048437958,-2.95712207583
8553,USC00210515,48.7094,-94.5869,11.6519230769,12.7044779522,111.093897561,24.9854659636,19.2517979294
8554,USC00144357,39.6619,-99.1228,17.6648351648,13.3742463986,3.82502314828,67.7651046778,45.2972192176
8555,USW00014837,43.1406,-89.3453,13.6489010989,11.4876749004,63.4177475767,16.2245847344,8.5959516242
8556,USC00414278,31.8456,-99.5606,24.4066115702,10.3803591996,-142.884897102,48.8079550667,-8.2723751319
8557,USW00023230,37.7214,-122.2208,19.0741758242,5.59686363622,-78.221911479,-63.0809915966,-1.4174789502
8558,USC00219249,44.2992,-92.6661,10.3161559889,13.8474665377,137.584079467,33.0152381957,1.01175388177
8559,USW00026409,61.2169,-149.855,-2.14754098361,5.515391476,44.9856275149,20.5734964004,-51.9372516134
8560,USC00010757,33.3667,-87.0167,24.1110778443,6.73478969615,-120.842643903,14.0847533452,-12.4697089904
8561,USC00426538,40.2767,-111.7369,2.33333333333,4.19884417402,12.7880541496,8.35146790741,4.73461815999
8562,USW00013986,38.0653,-97.8606,19.135989011,11.9984612731,-30.2627763303,59.8623489814,33.032480674
8563,USR0000MCHI,39.7683,-93.485,18.9788461538,10.6288854712,-38.8859522786,29.0468742126,-8.28891737289
8564,USC00401561,36.5408,-85.4594,19.315,10.2534464396,-45.8148739275,17.652062196,-40.710557565
8565,USC00085099,30.2889,-82.965,27.2287292818,5.96453172653,-213.199620411,13.3966059848,-3.30387259823
8566,USC00092283,34.5181,-83.5286,20.2475274725,7.85315919049,-79.2869906592,-3.45244578417,-1.21522710865
8567,CA006101500,45.1,-75.23,7.82777777778,11.7221682463,70.6091711515,13.1406526964,56.9048386951
8568,USC00268034,38.6,-118.6,21.4923076923,10.3080143873,-81.8015664117,49.1075909944,-8.26084247279
8569,USC00166561,29.9342,-91.0164,25.2286501377,7.10891692389,-171.917452349,13.490376526,-29.4247497954
8570,USC00292219,35.6833,-108.15,17.7765873016,10.8952792794,-18.6874352345,25.3780009431,3.74530970963
8571,USC00032355,33.1144,-91.2628,23.3390909091,11.1223561009,-104.945038236,61.314423381,6.71896062245
8572,USW00093721,39.1667,-76.6833,19.1101648352,10.5075290105,-38.5169200689,37.0876807437,21.4215129052
8573,USC00200220,42.2875,-83.7611,15.3754285714,11.5567752158,29.9607637239,33.6131273687,-12.5865225219
8574,USC00475255,45.1308,-90.3439,10.5832417582,13.0171281685,131.732349339,25.3634187384,17.6645518399
8575,USC00474391,45.4653,-91.1236,10.7046831956,12.9457888575,127.089310959,20.206579841,-10.3647131106
8576,USC00417020,29.2353,-96.1817,26.6740331492,8.28085989736,-187.946690008,44.7539334366,11.8413365021
8577,USC00465563,38.1025,-81.8464,19.3649171271,10.9114624265,-44.0596795755,38.8968397697,-24.5841169029
8578,USR0000MMOO,45.1144,-67.2819,13.6359116022,9.90707559378,55.9014425571,-12.9225374388,9.32634527096
8579,CA001051350,51.933,-131.017,11.1818681319,3.67592416789,57.6359517769,-130.800965939,7.48468163179
8580,GM000004204,50.9267,11.5842,14.2115384615,9.65988526575,39.7537795632,-15.0853879802,-29.5162742622
8581,RSM00030822,51.717,105.85,-12.3833333333,2.2806553639,5.92363378752,4.37787091305,-1.99192863309
8582,MX000014081,20.73,-105.15,33.6071428571,2.25400829084,-353.05112124,-4.07058053692,15.9613113833
8583,USC00509399,54.8,-130.9333,12.5396121884,5.45427823787,43.262599928,-94.686476458,15.2444889949
8584,USR0000ORCK,44.925,-123.4694,14.9275280899,7.94073734738,12.4618476864,-44.0790030671,7.79415282735
8585,USC00033862,34.6033,-91.9928,21.6195054945,8.02712973879,-102.544434026,11.118685335,-16.4559970488
8586,USC00441636,37.2833,-75.9667,19.964738292,9.49338012795,-60.3086079499,22.5364425654,16.0865368655
8587,USC00254101,42.0542,-101.7561,15.3591666667,12.0744737348,13.9232289796,10.9802384905,6.70631227167
8588,RSM00022721,62.917,34.433,7.02922077922,11.5436406585,161.930511991,-54.9550616414,10.4891558435
8589,USC00349395,34.1747,-97.9964,24.1695054945,11.3530931438,-127.347638207,74.7183625705,27.144791259
8590,USC00252647,42.265,-102.2133,16.6093663912,11.1899019996,8.62975694128,26.2039623337,-3.87646384465
8591,CA004016560,50.433,-104.667,8.71730769231,13.6513676167,164.768863054,5.41808260862,22.657038048
8592,USC00099194,33.0725,-82.0061,23.0414141414,7.81572286651,-101.296657927,13.476588814,10.2280585076
8593,USC00094204,31.8878,-82.5808,24.7578947368,9.00544618227,-148.125409424,53.8582497307,4.22149250978
8594,USC00047414,37.9192,-122.3772,19.0157024793,4.16572016661,-85.745554618,-83.3539089718,15.6889693778
8595,USC00429595,41.525,-111.1494,5.90427350427,9.65459363818,43.445829585,7.91267470271,31.0146750255
8596,CA003073641,57.75,-117.62,3.89693593315,15.859426573,263.985538714,21.2218960818,-44.5941506467
8597,USC00299330,35.8167,-104.9244,18.2972375691,8.18845657607,-42.3005278401,-18.5342737706,15.6259541208
8598,USC00404858,36.5194,-82.5275,21.0591160221,9.86209817605,-77.9336870025,38.698188918,-12.2444650377
8599,USW00024141,47.3078,-119.5153,17.2381868132,11.5602957303,3.7708792794,45.6444145668,-20.697254244
8600,USC00489880,42.15,-104.3833,16.1457777778,12.4321909196,-5.52214553341,7.83843587622,4.96772233384
8601,USC00347012,36.2886,-97.2897,22.9038461538,11.0761741391,-105.154504828,67.7360633827,5.75260179456
8602,CH000052866,36.617,101.767,13.1695054945,9.66101994351,61.9860229001,-14.2640267234,-19.3867472771
8603,USC00321435,48.8628,-97.7014,9.83994490358,14.9180895607,155.77724648,48.2194123389,-13.1328453555
8604,USC00461677,39.2683,-80.3522,16.617032967,9.92106405966,-3.23085542971,-0.43747588515,0.602566867602
8605,CH000055299,31.483,92.067,5.97225274725,8.33632158464,182.62880812,-84.9564699747,9.0330232752
8606,USC00143759,39.4578,-95.755,16.8502793296,11.3765041331,4.74011418435,33.3108625017,8.62399261034
8607,USC00042177,38.0333,-122.2167,20.2939226519,6.4487025184,-96.7357985135,-44.8508411355,6.85684068431
8608,USW00023157,37.3711,-118.3581,23.4656593407,11.2236015969,-112.888188564,78.580942959,26.1957851257
8609,USW00012815,28.4339,-81.325,28.7777472527,5.63672946849,-247.834034544,12.4654014618,-8.83905847399
8610,USC00060973,41.7944,-72.9319,15.7590659341,10.2136597936,18.8981591273,8.21972500764,4.13234911877
8611,USC00414058,27.3194,-98.6775,28.8129120879,8.06817607307,-236.398969284,45.4180204643,-1.27344530883
8612,CA007017760,46.73,-72.57,6.14361370717,13.2856455703,177.778853501,11.5231106047,20.8183185328
8613,USC00421792,38.6,-112.5833,19.3129129129,10.0916571963,-23.1132786287,25.335778749,18.6459332577
8614,USC00096237,31.1333,-83.2167,25.3868945869,7.03848997077,-173.972770386,24.4713164116,-1.04476722923
8615,SIE00115126,45.8,15.2,15.3046703297,9.18679206893,17.5223016451,-15.3805570174,-23.338187647
8616,CA003031093,51.117,-114.017,10.3214285714,10.3208517273,108.813122543,-48.6933669627,34.76257666
8617,USC00129138,40.7869,-85.8208,16.9307692308,11.0630653931,3.29172989343,28.4177208718,20.4570826269
8618,USC00250953,40.0667,-99.0333,5.32333333333,5.93984754761,1.41392798764,1.32446325429,-1.12820554346
8619,CA003073584,54.2,-118.9,16.1519379845,6.24904458775,33.3331697036,-73.2691890671,1.58097347126
8620,USC00349634,34.9611,-95.1711,22.5510028653,9.59640156845,-115.47067091,33.0766279338,15.3361872011
8621,USC00481676,41.1522,-104.8056,15.4225274725,10.6873854052,23.730043456,-1.60206740271,-2.69626723694
8622,USC00084210,26.4622,-81.4406,28.5338842975,6.06246029737,-236.467958433,26.641786717,11.0470070455
8623,CA007028441,46.1,-71.35,10.7352941176,11.564607857,116.575522849,-4.0061498633,-16.3718809094
8624,USC00361806,41.8333,-78.0667,11.7746556474,11.528929576,99.3432965455,7.26895098866,-5.03886403172
8625,USW00094849,45.0717,-83.5644,13.537797619,11.3591333572,73.8999626476,-1.86986825076,13.5446525314
8626,RSM00037018,44.1,39.067,18.2386111111,9.09094074486,-32.7650648974,0.898190925311,46.2300399468
8627,USC00139067,41.6403,-91.9783,17.7343406593,12.0822980064,-5.14387539022,52.7765365469,-26.7229227868
8628,USC00212721,44.3092,-93.2661,13.9008241758,14.7879972261,83.6694605616,76.7597654691,-8.90300138461
8629,USR0000ARAB,61.0844,-149.7283,7.24208333333,9.62189018123,111.527217396,-67.6581485506,62.8813400316
8630,USC00231640,39.3731,-90.9053,17.6359281437,11.0861958809,-19.7486870904,32.4137836933,18.4330079609
8631,USC00457507,48.4958,-122.2355,16.094214876,6.18934876685,-12.3641708643,-56.7416549683,1.7722517523
8632,USC00042749,41.9881,-123.7183,17.3685950413,8.47656662645,-21.9244107832,-12.7883399828,-6.45993361615
8633,RSM00025325,66.55,159.417,3.05257142857,17.1708650823,148.289162558,-51.9932970006,-61.7709305139
8634,USC00394413,43.8353,-101.5147,17.6074175824,12.5481347912,-2.3292777092,44.1839579694,-3.76124230326
8635,USR0000CMRK,38.6833,-119.7667,17.6703296703,9.56425631152,-21.9002261196,2.5298359986,12.9188553446
8636,USC00107264,48.9994,-116.4992,16.4479750779,9.80965593088,22.5392929052,3.86604193965,-22.0712209038
8637,USC00177654,45.2536,-69.2278,11.3760989011,11.0716152842,103.757681396,-4.30370935461,5.74544511121
8638,USC00146549,37.6456,-98.7281,22.1244505495,12.0036936154,-84.5845445554,76.4011589937,1.31637803057
8639,ASN00051010,-30.9753,148.3806,27.0725806452,7.73066619328,-196.075871371,-124.631888006,-8.79284401469
8640,CA001180585,56.23,-120.68,6.77884615385,14.9040435471,209.40011338,19.8279522283,17.6102166592
8641,RSM00026063,59.8,30.263,8.43296703297,10.4826550087,151.738751104,-36.6742212301,19.3656111653
8642,USC00298845,36.7664,-106.5536,16.7548484848,9.70590842273,14.3972998804,4.90205443083,7.72688222302
8643,USC00075915,38.8983,-75.425,18.8063186813,9.21331982903,-43.547309917,9.29904348275,4.46420573356
8644,USC00213678,44.5356,-93.97,16.8519125683,13.2793147888,28.9607708994,24.7468833283,-35.4016500603
8645,USC00091665,34.2042,-84.7925,21.6917582418,9.10561281961,-94.6227370144,34.602058939,-10.9970758839
8646,USC00475286,46.3689,-90.6417,9.491966759,12.9500025886,144.996519645,10.9523840821,18.3135055309
8647,USC00307633,40.9586,-73.1047,15.3269444444,9.76019533031,27.9782495458,-0.597341260289,7.87295456019
8648,USC00254790,40.85,-96.6167,19.2002747253,12.9295247327,-26.5665851233,74.1865559753,22.3269396748
8649,USS0022E07S,44.3833,-122.1667,13.4943820225,9.40305185398,48.7275998406,-41.1120355674,-19.6194991971
8650,USC00229743,33.4847,-89.6244,22.9807162534,8.19981606556,-126.991963999,17.818203958,-7.8685274047
8651,USC00415265,33.915,-102.3275,24.5178272981,9.05033062467,-150.188044689,29.898856923,-25.3595000274
8652,ASN00009510,-33.9575,116.1375,22.5653846154,5.96147518577,-199.20112123,-187.843523862,-21.1668818138
8653,USC00419214,32.4,-95.2667,24.4008264463,9.25642800286,-142.56557683,47.535549062,0.0164914206599
8654,CA007033940,46.4,-74.78,10.6853521127,11.8449994002,121.236255269,-0.271294203564,1.23048395778
8655,USC00368449,40.7933,-77.8672,15.1796703297,11.5365865169,32.8722085113,21.4163621576,-24.5488615442
8656,USC00416794,33.6744,-95.5586,26.3798798799,8.52112992747,-141.158046192,64.4770851857,-13.9797081335
8657,CA006133121,42.93,-80.08,13.1509695291,12.401954783,81.7156663466,30.8956326322,20.5079047576
8658,RSM00025744,62.433,166.083,0.0297520661157,16.3562035878,226.635240571,-35.0276138683,160.618006316
8659,USC00144081,38.0833,-99.9,20.6135384615,10.2849225614,-73.406741453,19.5995484435,6.45558625078
8660,USC00190408,42.4278,-72.0275,12.9972527473,10.869540723,73.1534303026,4.3769287478,-10.3688786353
8661,USC00240432,45.9497,-108.1439,15.8825471698,12.5326414239,7.2823463567,19.1465877411,8.46786597114
8662,USC00331178,39.8167,-81.6,17.6914835165,10.381926868,-16.79628974,18.4744046432,13.0471764845
8663,RSM00030028,59.283,106.167,1.5488700565,16.9311320704,309.407272404,11.5116181392,-32.9141998931
8664,USC00251590,42.2031,-98.7467,15.8994490358,12.6019916098,29.4849417762,40.2085628337,0.649289853425
8665,USC00415821,34.7261,-100.5372,25.6032967033,12.3683347067,-147.479512864,104.86914306,-22.7669827272
8666,CA003031400,49.0,-113.37,12.1890756303,8.5426082181,64.7717192304,-65.3826454059,13.3800356681
8667,CA008204450,46.82,-60.77,11.0800569801,9.15570913056,88.0149417732,-54.8285458824,32.3618620694
8668,USC00500522,57.0833,-134.8333,8.24560906516,6.74020445341,131.547436619,-101.866333264,-5.22735903395
8669,USC00391076,44.3253,-96.7686,13.9403314917,13.1627058924,70.6139054734,43.5547823582,24.2736179697
8670,USS0010F15S,43.25,-110.0167,10.4445682451,10.2023710866,110.385297461,-28.3942888798,-41.1912238963
8671,USC00236012,39.0172,-92.7558,18.489010989,10.7882358654,-30.9319759402,27.5601752716,1.60805177373
8672,USC00454679,47.0022,-118.5658,-0.642857142857,2.0947943253,2.19674020198,1.62165280037,-0.759567520313
8673,AR000087925,-51.617,-69.283,20.02,2.6324133414,-4.71570407331,-3.51818008695,1.61724546089
8674,USR0000ACHA,65.0167,-148.5833,3.65096418733,12.9728289014,248.364098701,-41.5882760976,-47.2755922699
8675,USC00483045,41.1833,-106.6167,13.7275449102,9.61574099125,63.363257697,-23.7087699377,-22.1915658618
8676,USC00041806,38.9239,-122.5672,21.4604395604,9.36640746593,-88.6347699433,30.7038299677,4.75977470686
8677,USC00510344,19.4167,-155.9167,28.6961538462,1.24204569755,-42.7777374999,-24.7119444627,-32.7863098475
8678,CA004067PR5,59.25,-105.833,1.98104395604,15.740093623,302.330468688,9.19813580721,-2.11351455834
8679,USW00014991,44.8664,-91.4878,14.6557692308,12.1468371821,52.1259099597,33.748706632,-5.9202413755
8680,CA007013640,47.65,-72.27,6.62192982456,10.2284069413,54.9291178599,1.64433353639,-61.8762676805
8681,USC00417706,30.0039,-100.2064,25.0582822086,7.95100268362,-140.785340114,25.97013237,-6.42319384507
8682,RSM00030437,55.15,107.617,3.89807692308,17.7299963629,282.668908113,62.7278071811,-44.4528748947
8683,USC00116819,40.7569,-88.1828,17.0785714286,11.0778083356,0.576033436906,30.3111911123,15.6944637109
8684,USC00311423,35.2667,-79.6833,19.593442623,7.84346587937,-35.2472784094,2.05398557115,38.3395021915
8685,USC00353542,44.5175,-120.9389,15.1122562674,9.47971681235,21.6277706828,-18.0930261277,15.259303543
8686,SPE00101035,38.2828,0.5706,22.4024725275,6.24623134174,-124.132058146,-9.45375611238,13.7771683414
8687,RSM00029393,57.667,99.567,3.75494505495,16.6459793762,276.048253037,38.0878419679,-7.84054497402
8688,CA004027775,50.6,-107.8,13.3918918919,12.5206865593,78.1074970553,9.72582378755,-27.3799229201
8689,USC00476772,46.7781,-91.3856,12.0280701754,11.7139730784,92.7312667214,5.39845248096,27.8761330112
8690,USC00465672,38.2175,-80.0914,14.7112462006,9.63618566295,31.5756596619,-20.3308724088,-6.40693884532
8691,ASN00022006,-33.9551,137.6953,23.8532967033,6.51651453303,-222.5026675,-182.670814711,-11.6601925616
8692,USC00045502,33.5714,-116.0767,30.5222527473,8.49312096442,-253.813637678,84.1107755514,-1.48286580356
8693,USC00142686,37.6475,-96.0781,19.5541208791,11.0896377504,-44.2003067098,46.6622246046,4.90788843989
8694,USC00020632,33.8097,-111.6497,30.2511428571,9.08604495804,-229.474536731,92.9708058157,-11.0935820426
8695,USC00433240,44.6167,-72.5333,10.4292011019,11.3815580458,120.324583133,-10.5326173106,23.2058000522
8696,CA004011440,49.47,-104.6,8.8510989011,14.6813451154,167.777926805,27.0338626778,-19.0584528498
8697,USW00012834,29.1828,-81.0483,26.8997252747,5.13026196569,-215.715591705,-3.9306824656,-11.322905968
8698,CA006158350,43.67,-79.4,13.4645604396,10.4870187717,60.963295375,-5.24735202014,14.4955709863
8699,CA006046588,48.43,-89.22,10.5442307692,10.8684918488,116.493065857,-17.0628134575,27.0143681329
8700,USC00026353,31.9356,-109.8378,24.2094182825,8.27419778402,-140.784929069,38.2738884677,-13.9706611581
8701,USC00459463,46.5897,-120.5414,18.0628242075,10.2261954456,-10.3501650706,25.6721046084,-11.4570514626
8702,USC00256200,41.1275,-101.7206,19.2618131868,10.4960300192,-46.4490921528,20.6262349269,-24.1124260456
8703,USC00200094,42.2486,-84.7736,19.6125,10.3697410061,-1.80076117583,13.6981397033,1.05812499973
8704,CA008105520,46.0,-64.9,10.4546703297,11.8176974362,124.225727855,0.24690668459,7.95152316241
8705,USW00014992,44.5483,-95.0803,12.4647887324,13.5008241646,93.4943651657,42.9718484996,20.6367401015
8706,USC00507902,67.4167,-141.0,5.0643902439,18.0901711689,160.588299952,-13.8242861501,-175.85277769
8707,CA005012500,50.67,-100.82,6.5478021978,15.3975476356,221.664104084,35.8568175744,24.0690309949
8708,ASN00086127,-38.6078,145.5965,19.5543175487,5.80160164414,-142.303129978,-198.219104452,-23.7812560505
8709,USC00236045,36.5869,-89.5325,18.7307692308,11.5471103117,-24.7982101779,55.1826635854,19.0707643641
8710,ASN00040318,-27.0258,152.5642,26.0275,4.5259384386,-116.511332206,-64.7228854224,6.78331585227
8711,USC00126830,40.0739,-87.5067,17.1035714286,10.9364605135,-0.638896586902,28.4402031249,15.258238171
8712,USC00328366,46.8917,-99.9325,10.11,14.2626846255,131.485253353,33.1470770574,1.66558527758
